1;BSB DISBRAVE;TABELA AUTOMOVEL;CONSULTOR 007 - EQ. INTERNAS
284;DISAL PARCEIROS;TABELA NORMAL;CONSULTOR CLT - A PARTIR JAN-2018
285;DISAL PARCEIROS;TABELA NORMAL;CONSULTOR DE PARCEIRO
286;DISAL PARCEIROS;TABELA NORMAL;CONSULTOR FREE LANCER
287;DISAL PARCEIROS;TABELA NORMAL;CONSULTOR INSIDE SALES CLT
288;DISAL PARCEIROS;TABELA NORMAL;CONSULTOR INTERNO INSIDE SALES
289;DISAL PARCEIROS;TABELA NORMAL;CONSULTOR MEI - CONTRATO TEMPORÁRIO
290;DISAL PARCEIROS;TABELA NORMAL;CONSULTOR TELL
291;DISAL PARCEIROS;TABELA NORMAL;FUNCIONARIO/ESTAGIÁRIO
292;DISAL PARCEIROS;TABELA NORMAL;GERENTE EQUIPE INTERNA
293;DISAL PARCEIROS;TABELA NORMAL;PARCEIRINHO
294;DISAL PARCEIROS;TABELA NORMAL;PARCEIRINHO - SUPERVISOR 
295;DISAL PARCEIROS;TABELA NORMAL;PARCEIRINHO EQUIPE RODRIGO
296;DISAL PARCEIROS;TABELA NORMAL;PARCEIRINHO RODRIGO - FREE LANCE
297;DISAL PARCEIROS;TABELA NORMAL;PARCEIRINHO SOBRAL
298;DISAL PARCEIROS;TABELA NORMAL;PARCEIRO FERREIRA
299;DISAL PARCEIROS;TABELA NORMAL;PARCEIRO TIPO DN A PARTIR 19-07-2018
300;DISAL PARCEIROS;TABELA NORMAL;PARCEIROS EMPRESA - CONTRATOS A PARTIR JAN-2018
301;DISAL PARCEIROS;TABELA NORMAL;PARCEIROS EMPRESAS - CONTRATO ATÉ DEZ-2017
302;DISAL PARCEIROS;TABELA NORMAL;REPRESENTANTE - COM CONSULTOR
303;DISAL PARCEIROS;TABELA NORMAL;REPRESENTANTE DN - 2023
304;DISAL PARCEIROS;TABELA NORMAL;REPRESENTAÇÃO - EDUARDO
305;DISAL PARCEIROS;TABELA NORMAL;REPRESENTAÇÃO - LOCARFLEX
306;DISAL PARCEIROS;TABELA NORMAL;SUPERVISOR CLT - INSIDE SALES
307;DISAL PARCEIROS;TABELA NORMAL;SUPERVISOR EQUIPE CLT - JUNIOR 01/01/18 Á 18/06/2018
308;DISAL PARCEIROS;TABELA NORMAL;SUPERVISOR EQUIPE CLT - JUNIOR A PARTIR DE 19/06/2018 
309;DISAL PARCEIROS;TABELA NORMAL;SUPERVISOR EQUIPE CLT - PLENO ATE DEZ 2017
310;DISAL PARCEIROS;TABELA NORMAL;SUPERVISOR EQUIPE CLT - PLENO INICIO JAN 2018
311;DISAL PARCEIROS;TABELA NORMAL;SUPERVISOR TELL
312;DISAL PARCEIROS;TABELA NORMAL;TIPO DN 2 - JUNHO2021
313;DISAL PARCEIROS;TABELA NORMAL;VENDEDOR DE PARCEIRO - DEZ/17
314;DISAL PARCEIROS;TABELA NORMAL;VENDEDOR DE PARCEIRO - JAN/2018
315;DISAL PARCEIROS;TABELA NORMAL;VENDEDOR PARCEIRO - TIPO DN
316;EMBRACON;TABELA B - NORMAL;CONSULTOR 007 - EQ. INTERNAS
317;EMBRACON;TABELA B - NORMAL;CONSULTOR 007 - EQ. INTERNAS - INSIDE SALES
318;EMBRACON;TABELA B - NORMAL;CONSULTOR AUTÔNOMO - MEI
319;EMBRACON;TABELA B - NORMAL;CONSULTOR CLT - A PARTIR JAN-2018
320;EMBRACON;TABELA B - NORMAL;CONSULTOR DE PARCEIRO
321;EMBRACON;TABELA B - NORMAL;CONSULTOR FREE LANCER
322;EMBRACON;TABELA B - NORMAL;CONSULTOR INSIDE SALES CLT
323;EMBRACON;TABELA B - NORMAL;CONSULTOR INTERNO INSIDE SALES
324;EMBRACON;TABELA B - NORMAL;CONSULTOR MEI - CONTRATO TEMPORÁRIO
325;EMBRACON;TABELA B - NORMAL;CONSULTOR TELL
326;EMBRACON;TABELA B - NORMAL;FUNCIONARIO/ESTAGIÁRIO
327;EMBRACON;TABELA B - NORMAL;GERENTE EQUIPE INTERNA
328;EMBRACON;TABELA B - NORMAL;PARCEIRINHO
329;EMBRACON;TABELA B - NORMAL;PARCEIRINHO - SUPERVISOR 
330;EMBRACON;TABELA B - NORMAL;PARCEIRINHO EQUIPE RODRIGO
331;EMBRACON;TABELA B - NORMAL;PARCEIRINHO RODRIGO - FREE LANCE
332;EMBRACON;TABELA B - NORMAL;PARCEIRINHO SOBRAL
333;EMBRACON;TABELA B - NORMAL;PARCEIRO FERREIRA
334;EMBRACON;TABELA B - NORMAL;PARCEIRO TIPO DN A PARTIR 19-07-2018
335;EMBRACON;TABELA B - NORMAL;PARCEIROS EMPRESA - CONTRATOS A PARTIR JAN-2018
336;EMBRACON;TABELA B - NORMAL;PARCEIROS EMPRESAS - CONTRATO ATÉ DEZ-2017
337;EMBRACON;TABELA B - NORMAL;REPRESENTANTE - COM CONSULTOR
338;EMBRACON;TABELA B - NORMAL;REPRESENTANTE DN - 2023
339;EMBRACON;TABELA B - NORMAL;REPRESENTAÇÃO - EDUARDO
340;EMBRACON;TABELA B - NORMAL;REPRESENTAÇÃO - LOCARFLEX
341;EMBRACON;TABELA B - NORMAL;SUPERVISOR CLT - INSIDE SALES
342;EMBRACON;TABELA B - NORMAL;SUPERVISOR EQUIPE CLT - JUNIOR 01/01/18 Á 18/06/2018
343;EMBRACON;TABELA B - NORMAL;SUPERVISOR EQUIPE CLT - JUNIOR A PARTIR DE 19/06/2018 
344;EMBRACON;TABELA B - NORMAL;SUPERVISOR EQUIPE CLT - PLENO ATE DEZ 2017
345;EMBRACON;TABELA B - NORMAL;SUPERVISOR EQUIPE CLT - PLENO INICIO JAN 2018
346;EMBRACON;TABELA B - NORMAL;SUPERVISOR TELL
347;EMBRACON;TABELA B - NORMAL;TIPO DN 2 - JUNHO2021
348;EMBRACON;TABELA B - NORMAL;VENDEDOR DE PARCEIRO - DEZ/17
349;EMBRACON;TABELA B - NORMAL;VENDEDOR DE PARCEIRO - JAN/2018
350;EMBRACON;TABELA B - NORMAL;VENDEDOR PARCEIRO - TIPO DN
351;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR 007 - EQ. INTERNAS
352;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR 007 - EQ. INTERNAS - INSIDE SALES
353;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR AUTÔNOMO - MEI
354;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR CLT - A PARTIR JAN-2018
355;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR DE PARCEIRO
356;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR FREE LANCER
357;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR INSIDE SALES CLT
358;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR INTERNO INSIDE SALES
359;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR MEI - CONTRATO TEMPORÁRIO
360;EMBRACON;"TABELA ""D"" - EXCEÇÃO";CONSULTOR TELL
361;EMBRACON;"TABELA ""D"" - EXCEÇÃO";FUNCIONARIO/ESTAGIÁRIO
362;EMBRACON;"TABELA ""D"" - EXCEÇÃO";GERENTE EQUIPE INTERNA
363;EMBRACON;"TABELA ""D"" - EXCEÇÃO";PARCEIRINHO
364;EMBRACON;"TABELA ""D"" - EXCEÇÃO";PARCEIRINHO - SUPERVISOR 
365;EMBRACON;"TABELA ""D"" - EXCEÇÃO";PARCEIRINHO EQUIPE RODRIGO
366;EMBRACON;"TABELA ""D"" - EXCEÇÃO";PARCEIRINHO RODRIGO - FREE LANCE
367;EMBRACON;"TABELA ""D"" - EXCEÇÃO";PARCEIRINHO SOBRAL
368;EMBRACON;"TABELA ""D"" - EXCEÇÃO";PARCEIRO FERREIRA
369;EMBRACON;"TABELA ""D"" - EXCEÇÃO";PARCEIRO TIPO DN A PARTIR 19-07-2018
370;EMBRACON;"TABELA ""D"" - EXCEÇÃO";PARCEIROS EMPRESA - CONTRATOS A PARTIR JAN-2018
371;EMBRACON;"TABELA ""D"" - EXCEÇÃO";PARCEIROS EMPRESAS - CONTRATO ATÉ DEZ-2017
372;EMBRACON;"TABELA ""D"" - EXCEÇÃO";REPRESENTANTE - COM CONSULTOR
373;EMBRACON;"TABELA ""D"" - EXCEÇÃO";REPRESENTANTE DN - 2023
374;EMBRACON;"TABELA ""D"" - EXCEÇÃO";REPRESENTAÇÃO - EDUARDO
375;EMBRACON;"TABELA ""D"" - EXCEÇÃO";REPRESENTAÇÃO - LOCARFLEX
376;EMBRACON;"TABELA ""D"" - EXCEÇÃO";SUPERVISOR CLT - INSIDE SALES
377;EMBRACON;"TABELA ""D"" - EXCEÇÃO";SUPERVISOR EQUIPE CLT - JUNIOR 01/01/18 Á 18/06/2018
378;EMBRACON;"TABELA ""D"" - EXCEÇÃO";SUPERVISOR EQUIPE CLT - JUNIOR A PARTIR DE 19/06/2018 
379;EMBRACON;"TABELA ""D"" - EXCEÇÃO";SUPERVISOR EQUIPE CLT - PLENO ATE DEZ 2017
380;EMBRACON;"TABELA ""D"" - EXCEÇÃO";SUPERVISOR EQUIPE CLT - PLENO INICIO JAN 2018
381;EMBRACON;"TABELA ""D"" - EXCEÇÃO";SUPERVISOR TELL
382;EMBRACON;"TABELA ""D"" - EXCEÇÃO";TIPO DN 2 - JUNHO2021
383;EMBRACON;"TABELA ""D"" - EXCEÇÃO";VENDEDOR DE PARCEIRO - DEZ/17
384;EMBRACON;"TABELA ""D"" - EXCEÇÃO";VENDEDOR DE PARCEIRO - JAN/2018
385;EMBRACON;"TABELA ""D"" - EXCEÇÃO";VENDEDOR PARCEIRO - TIPO DN
386;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR 007 - EQ. INTERNAS
387;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR 007 - EQ. INTERNAS - INSIDE SALES
388;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR AUTÔNOMO - MEI
389;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR CLT - A PARTIR JAN-2018
390;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR DE PARCEIRO
391;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR FREE LANCER
392;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR INSIDE SALES CLT
393;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR INTERNO INSIDE SALES
394;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR MEI - CONTRATO TEMPORÁRIO
395;FIAT / ITAÚ;TABELA FIAT / ITAU;CONSULTOR TELL
396;FIAT / ITAÚ;TABELA FIAT / ITAU;FUNCIONARIO/ESTAGIÁRIO
397;FIAT / ITAÚ;TABELA FIAT / ITAU;GERENTE EQUIPE INTERNA
398;FIAT / ITAÚ;TABELA FIAT / ITAU;PARCEIRINHO
399;FIAT / ITAÚ;TABELA FIAT / ITAU;PARCEIRINHO - SUPERVISOR 
400;FIAT / ITAÚ;TABELA FIAT / ITAU;PARCEIRINHO EQUIPE RODRIGO
401;FIAT / ITAÚ;TABELA FIAT / ITAU;PARCEIRINHO RODRIGO - FREE LANCE
402;FIAT / ITAÚ;TABELA FIAT / ITAU;PARCEIRINHO SOBRAL
403;FIAT / ITAÚ;TABELA FIAT / ITAU;PARCEIRO FERREIRA
404;FIAT / ITAÚ;TABELA FIAT / ITAU;PARCEIRO TIPO DN A PARTIR 19-07-2018
405;FIAT / ITAÚ;TABELA FIAT / ITAU;PARCEIROS EMPRESA - CONTRATOS A PARTIR JAN-2018
406;FIAT / ITAÚ;TABELA FIAT / ITAU;PARCEIROS EMPRESAS - CONTRATO ATÉ DEZ-2017
407;FIAT / ITAÚ;TABELA FIAT / ITAU;REPRESENTANTE - COM CONSULTOR
408;FIAT / ITAÚ;TABELA FIAT / ITAU;REPRESENTANTE DN - 2023
409;FIAT / ITAÚ;TABELA FIAT / ITAU;REPRESENTAÇÃO - EDUARDO
410;FIAT / ITAÚ;TABELA FIAT / ITAU;REPRESENTAÇÃO - LOCARFLEX
411;FIAT / ITAÚ;TABELA FIAT / ITAU;SUPERVISOR CLT - INSIDE SALES
412;FIAT / ITAÚ;TABELA FIAT / ITAU;SUPERVISOR EQUIPE CLT - JUNIOR 01/01/18 Á 18/06/2018
413;FIAT / ITAÚ;TABELA FIAT / ITAU;SUPERVISOR EQUIPE CLT - JUNIOR A PARTIR DE 19/06/2018 
414;FIAT / ITAÚ;TABELA FIAT / ITAU;SUPERVISOR EQUIPE CLT - PLENO ATE DEZ 2017
415;FIAT / ITAÚ;TABELA FIAT / ITAU;SUPERVISOR EQUIPE CLT - PLENO INICIO JAN 2018
416;FIAT / ITAÚ;TABELA FIAT / ITAU;SUPERVISOR TELL
417;FIAT / ITAÚ;TABELA FIAT / ITAU;TIPO DN 2 - JUNHO2021
418;FIAT / ITAÚ;TABELA FIAT / ITAU;VENDEDOR DE PARCEIRO - DEZ/17
419;FIAT / ITAÚ;TABELA FIAT / ITAU;VENDEDOR DE PARCEIRO - JAN/2018
420;FIAT / ITAÚ;TABELA FIAT / ITAU;VENDEDOR PARCEIRO - TIPO DN
421;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR 007 - EQ. INTERNAS
422;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR 007 - EQ. INTERNAS - INSIDE SALES
423;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR AUTÔNOMO - MEI
424;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR CLT - A PARTIR JAN-2018
425;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR DE PARCEIRO
426;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR FREE LANCER
427;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR INSIDE SALES CLT
428;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR INTERNO INSIDE SALES
429;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR MEI - CONTRATO TEMPORÁRIO
430;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;CONSULTOR TELL
431;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;FUNCIONARIO/ESTAGIÁRIO
432;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;GERENTE EQUIPE INTERNA
433;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;PARCEIRINHO
434;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;PARCEIRINHO - SUPERVISOR 
435;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;PARCEIRINHO EQUIPE RODRIGO
436;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;PARCEIRINHO RODRIGO - FREE LANCE
437;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;PARCEIRINHO SOBRAL
438;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;PARCEIRO FERREIRA
439;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;PARCEIRO TIPO DN A PARTIR 19-07-2018
440;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;PARCEIROS EMPRESA - CONTRATOS A PARTIR JAN-2018
441;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;PARCEIROS EMPRESAS - CONTRATO ATÉ DEZ-2017
442;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;REPRESENTANTE - COM CONSULTOR
443;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;REPRESENTANTE DN - 2023
444;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;REPRESENTAÇÃO - EDUARDO
445;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;REPRESENTAÇÃO - LOCARFLEX
446;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;SUPERVISOR CLT - INSIDE SALES
447;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;SUPERVISOR EQUIPE CLT - JUNIOR 01/01/18 Á 18/06/2018
448;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;SUPERVISOR EQUIPE CLT - JUNIOR A PARTIR DE 19/06/2018 
449;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;SUPERVISOR EQUIPE CLT - PLENO ATE DEZ 2017
450;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;SUPERVISOR EQUIPE CLT - PLENO INICIO JAN 2018
451;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;SUPERVISOR TELL
452;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;TIPO DN 2 - JUNHO2021
453;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;VENDEDOR DE PARCEIRO - DEZ/17
454;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;VENDEDOR DE PARCEIRO - JAN/2018
455;GM - CHEVROLET;TABELA NORMAL AUTOMOVEL;VENDEDOR PARCEIRO - TIPO DN
456;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR 007 - EQ. INTERNAS
457;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR 007 - EQ. INTERNAS - INSIDE SALES
458;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR AUTÔNOMO - MEI
459;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR CLT - A PARTIR JAN-2018
460;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR DE PARCEIRO
461;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR FREE LANCER
462;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR INSIDE SALES CLT
463;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR INTERNO INSIDE SALES
464;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR MEI - CONTRATO TEMPORÁRIO
465;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;CONSULTOR TELL
466;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;FUNCIONARIO/ESTAGIÁRIO
467;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;GERENTE EQUIPE INTERNA
468;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;PARCEIRINHO
469;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;PARCEIRINHO - SUPERVISOR 
470;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;PARCEIRINHO EQUIPE RODRIGO
471;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;PARCEIRINHO RODRIGO - FREE LANCE
472;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;PARCEIRINHO SOBRAL
473;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;PARCEIRO FERREIRA
474;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;PARCEIRO TIPO DN A PARTIR 19-07-2018
475;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;PARCEIROS EMPRESA - CONTRATOS A PARTIR JAN-2018
476;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;PARCEIROS EMPRESAS - CONTRATO ATÉ DEZ-2017
477;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;REPRESENTANTE - COM CONSULTOR
478;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;REPRESENTANTE DN - 2023
479;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;REPRESENTAÇÃO - EDUARDO
480;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;REPRESENTAÇÃO - LOCARFLEX
481;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;SUPERVISOR CLT - INSIDE SALES
482;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;SUPERVISOR EQUIPE CLT - JUNIOR 01/01/18 Á 18/06/2018
483;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;SUPERVISOR EQUIPE CLT - JUNIOR A PARTIR DE 19/06/2018 
484;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;SUPERVISOR EQUIPE CLT - PLENO ATE DEZ 2017
485;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;SUPERVISOR EQUIPE CLT - PLENO INICIO JAN 2018
486;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;SUPERVISOR TELL
487;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;TIPO DN 2 - JUNHO2021
488;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;VENDEDOR DE PARCEIRO - DEZ/17
489;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;VENDEDOR DE PARCEIRO - JAN/2018
490;RENAULT / NISSAN;TABELA RENAULT/NISSAN NORMAL;VENDEDOR PARCEIRO - TIPO DN
491;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR 007 - EQ. INTERNAS
492;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR 007 - EQ. INTERNAS - INSIDE SALES
493;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR AUTÔNOMO - MEI
494;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR CLT - A PARTIR JAN-2018
495;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR DE PARCEIRO
496;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR FREE LANCER
497;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR INSIDE SALES CLT
498;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR INTERNO INSIDE SALES
499;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR MEI - CONTRATO TEMPORÁRIO
500;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;CONSULTOR TELL
501;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;FUNCIONARIO/ESTAGIÁRIO
502;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;GERENTE EQUIPE INTERNA
503;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;PARCEIRINHO
504;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;PARCEIRINHO - SUPERVISOR 
505;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;PARCEIRINHO EQUIPE RODRIGO
506;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;PARCEIRINHO RODRIGO - FREE LANCE
507;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;PARCEIRINHO SOBRAL
508;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;PARCEIRO FERREIRA
509;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;PARCEIRO TIPO DN A PARTIR 19-07-2018
510;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;PARCEIROS EMPRESA - CONTRATOS A PARTIR JAN-2018
511;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;PARCEIROS EMPRESAS - CONTRATO ATÉ DEZ-2017
512;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;REPRESENTANTE - COM CONSULTOR
513;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;REPRESENTANTE DN - 2023
514;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;REPRESENTAÇÃO - EDUARDO
515;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;REPRESENTAÇÃO - LOCARFLEX
516;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;SUPERVISOR CLT - INSIDE SALES
517;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;SUPERVISOR EQUIPE CLT - JUNIOR 01/01/18 Á 18/06/2018
518;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;SUPERVISOR EQUIPE CLT - JUNIOR A PARTIR DE 19/06/2018 
519;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;SUPERVISOR EQUIPE CLT - PLENO ATE DEZ 2017
520;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;SUPERVISOR EQUIPE CLT - PLENO INICIO JAN 2018
521;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;SUPERVISOR TELL
522;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;TIPO DN 2 - JUNHO2021
523;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;VENDEDOR DE PARCEIRO - DEZ/17
524;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;VENDEDOR DE PARCEIRO - JAN/2018
525;RENAULT / NISSAN;TABELA RENAULT/NISSAN FERIAS;VENDEDOR PARCEIRO - TIPO DN
526;RODOBENS;TABELA IMOVEL RODOBENS;CONSULTOR 007 - EQ. INTERNAS
527;RODOBENS;TABELA IMOVEL RODOBENS;CONSULTOR 007 - EQ. INTERNAS - INSIDE SALES
